,pfy,mkval,bm_l_cut,f_l_cut,bm_s_cut,f_s_cut,return,benchmark_ret,cum_return,cum_return_snp
19,2019-01-01,0.7999999999999998,0.6500000000000001,9,0.05,0,-0.36406915077366153,1.2232908264918314,2.875289268617344,6.088057913082033
19,2019-01-01,0.7999999999999998,0.6500000000000001,9,0.05,1,-0.36406915077366153,1.2232908264918314,2.875289268617344,6.088057913082033
19,2019-01-01,0.7999999999999998,0.6500000000000001,9,0.05,2,-0.10183733026911082,1.2232908264918314,7.353259077410307,6.088057913082033
19,2019-01-01,0.7999999999999998,0.6500000000000001,9,0.05,3,0.101807049807778,1.2232908264918314,-2.9615704523093758,6.088057913082033
19,2019-01-01,0.7999999999999998,0.6500000000000001,9,0.05,4,0.044894184983393814,1.2232908264918314,-0.7863373375477819,6.088057913082033
19,2019-01-01,0.7999999999999998,0.6500000000000001,9,0.1,0,-0.36406915077366153,1.2232908264918314,2.875289268617344,6.088057913082033
19,2019-01-01,0.7999999999999998,0.6500000000000001,9,0.1,1,-0.36406915077366153,1.2232908264918314,2.875289268617344,6.088057913082033
19,2019-01-01,0.7999999999999998,0.6500000000000001,9,0.1,2,-0.10183733026911082,1.2232908264918314,7.6017618568254655,6.088057913082033
19,2019-01-01,0.7999999999999998,0.6500000000000001,9,0.1,3,0.101807049807778,1.2232908264918314,-1.0511731682127707,6.088057913082033
19,2019-01-01,0.7999999999999998,0.6500000000000001,9,0.1,4,-0.09176118409628888,1.2232908264918314,-0.8277228301835516,6.088057913082033
19,2019-01-01,0.7999999999999998,0.6500000000000001,9,0.15000000000000002,0,-0.36406915077366153,1.2232908264918314,2.875289268617344,6.088057913082033
19,2019-01-01,0.7999999999999998,0.6500000000000001,9,0.15000000000000002,1,-0.36406915077366153,1.2232908264918314,2.875289268617344,6.088057913082033
19,2019-01-01,0.7999999999999998,0.6500000000000001,9,0.15000000000000002,2,-0.10183733026911082,1.2232908264918314,6.369622138549806,6.088057913082033
19,2019-01-01,0.7999999999999998,0.6500000000000001,9,0.15000000000000002,3,0.101807049807778,1.2232908264918314,-1.0711862049007517,6.088057913082033
19,2019-01-01,0.7999999999999998,0.6500000000000001,9,0.15000000000000002,4,-0.14097636133212604,1.2232908264918314,-0.7703317972244687,6.088057913082033
19,2019-01-01,0.7999999999999998,0.6500000000000001,9,0.2,0,-0.36406915077366153,1.2232908264918314,2.875289268617344,6.088057913082033
19,2019-01-01,0.7999999999999998,0.6500000000000001,9,0.2,1,-0.36406915077366153,1.2232908264918314,2.6921493895425614,6.088057913082033
19,2019-01-01,0.7999999999999998,0.6500000000000001,9,0.2,2,-0.10183733026911082,1.2232908264918314,6.0920980804110805,6.088057913082033
19,2019-01-01,0.7999999999999998,0.6500000000000001,9,0.2,3,0.101807049807778,1.2232908264918314,-0.7920194889243848,6.088057913082033
19,2019-01-01,0.7999999999999998,0.6500000000000001,9,0.2,4,-0.12698151749751652,1.2232908264918314,-0.835793539610168,6.088057913082033
19,2019-01-01,0.7999999999999998,0.6500000000000001,9,0.25,0,-0.36406915077366153,1.2232908264918314,2.875289268617344,6.088057913082033
19,2019-01-01,0.7999999999999998,0.6500000000000001,9,0.25,1,-0.36406915077366153,1.2232908264918314,2.6921493895425614,6.088057913082033
19,2019-01-01,0.7999999999999998,0.6500000000000001,9,0.25,2,-0.2885057169573721,1.2232908264918314,6.199201381280422,6.088057913082033
19,2019-01-01,0.7999999999999998,0.6500000000000001,9,0.25,3,-0.08486814750852786,1.2232908264918314,-0.8313344683815758,6.088057913082033
19,2019-01-01,0.7999999999999998,0.6500000000000001,9,0.25,4,-0.1860008310598753,1.2232908264918314,-0.7978357852046597,6.088057913082033
19,2019-01-01,0.7999999999999998,0.6500000000000001,9,0.3,0,-0.36406915077366153,1.2232908264918314,2.875289268617344,6.088057913082033
19,2019-01-01,0.7999999999999998,0.6500000000000001,9,0.3,1,-0.36406915077366153,1.2232908264918314,1.9281380447672252,6.088057913082033
19,2019-01-01,0.7999999999999998,0.6500000000000001,9,0.3,2,-0.2885057169573721,1.2232908264918314,3.500941116142112,6.088057913082033
19,2019-01-01,0.7999999999999998,0.6500000000000001,9,0.3,3,-0.08486814750852786,1.2232908264918314,-0.5618426145444176,6.088057913082033
19,2019-01-01,0.7999999999999998,0.6500000000000001,9,0.3,4,-0.2209382484773418,1.2232908264918314,-0.7947067348924466,6.088057913082033
19,2019-01-01,0.7999999999999998,0.6500000000000001,9,0.35000000000000003,0,-0.36406915077366153,1.2232908264918314,2.875289268617344,6.088057913082033
19,2019-01-01,0.7999999999999998,0.6500000000000001,9,0.35000000000000003,1,-0.36406915077366153,1.2232908264918314,0.4482188284213777,6.088057913082033
19,2019-01-01,0.7999999999999998,0.6500000000000001,9,0.35000000000000003,2,-0.2885057169573721,1.2232908264918314,1.8757557816636812,6.088057913082033
19,2019-01-01,0.7999999999999998,0.6500000000000001,9,0.35000000000000003,3,-0.006889345625674892,1.2232908264918314,-0.5809487175686097,6.088057913082033
19,2019-01-01,0.7999999999999998,0.6500000000000001,9,0.35000000000000003,4,-0.17020510861896054,1.2232908264918314,-0.7742532850425716,6.088057913082033
19,2019-01-01,0.7999999999999998,0.6500000000000001,9,0.4,0,-0.36406915077366153,1.2232908264918314,2.875289268617344,6.088057913082033
19,2019-01-01,0.7999999999999998,0.6500000000000001,9,0.4,1,-0.36406915077366153,1.2232908264918314,0.4482188284213777,6.088057913082033
19,2019-01-01,0.7999999999999998,0.6500000000000001,9,0.4,2,-0.2885057169573721,1.2232908264918314,1.167441244074232,6.088057913082033
19,2019-01-01,0.7999999999999998,0.6500000000000001,9,0.4,3,0.0018685584804591555,1.2232908264918314,-0.5516138115463072,6.088057913082033
19,2019-01-01,0.7999999999999998,0.6500000000000001,9,0.4,4,-0.1548542991613278,1.2232908264918314,-0.7645359160099886,6.088057913082033
19,2019-01-01,0.7999999999999998,0.6500000000000001,9,0.45,0,-0.36406915077366153,1.2232908264918314,2.875289268617344,6.088057913082033
19,2019-01-01,0.7999999999999998,0.6500000000000001,9,0.45,1,-0.36406915077366153,1.2232908264918314,0.4482188284213777,6.088057913082033
19,2019-01-01,0.7999999999999998,0.6500000000000001,9,0.45,2,-0.2885057169573721,1.2232908264918314,0.566812085334087,6.088057913082033
19,2019-01-01,0.7999999999999998,0.6500000000000001,9,0.45,3,0.014280896091519434,1.2232908264918314,-0.48515126146811305,6.088057913082033
19,2019-01-01,0.7999999999999998,0.6500000000000001,9,0.45,4,-0.1445935492714707,1.2232908264918314,-0.7514095393901923,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,5,0.05,0,-0.16942070948886057,1.2232908264918314,3.146808252470491,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,5,0.05,1,-0.16942070948886057,1.2232908264918314,3.146808252470491,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,5,0.05,2,-0.1636654998948505,1.2232908264918314,6.706218351410925,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,5,0.05,3,-0.15576158663061732,1.2232908264918314,6.362694842728494,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,5,0.05,4,-0.1567653139512096,1.2232908264918314,5.852498401479366,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,5,0.1,0,-0.16942070948886057,1.2232908264918314,3.146808252470491,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,5,0.1,1,-0.16942070948886057,1.2232908264918314,3.146808252470491,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,5,0.1,2,-0.1636654998948505,1.2232908264918314,6.638694243021742,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,5,0.1,3,-0.15576158663061732,1.2232908264918314,6.215777345811773,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,5,0.1,4,-0.16091071909159654,1.2232908264918314,5.398449360730553,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,5,0.15000000000000002,0,-0.16942070948886057,1.2232908264918314,3.146808252470491,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,5,0.15000000000000002,1,-0.16942070948886057,1.2232908264918314,3.146808252470491,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,5,0.15000000000000002,2,-0.1636654998948505,1.2232908264918314,7.004534623749333,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,5,0.15000000000000002,3,-0.15576158663061732,1.2232908264918314,6.542888227347576,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,5,0.15000000000000002,4,-0.1635125771972418,1.2232908264918314,5.394209301333587,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,5,0.2,0,-0.16942070948886057,1.2232908264918314,3.146808252470491,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,5,0.2,1,-0.16942070948886057,1.2232908264918314,3.1411295130774066,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,5,0.2,2,-0.1636654998948505,1.2232908264918314,7.057679322865814,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,5,0.2,3,-0.15576158663061732,1.2232908264918314,6.581025445997735,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,5,0.2,4,-0.16213886468792826,1.2232908264918314,5.065376844061309,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,5,0.25,0,-0.16942070948886057,1.2232908264918314,3.146808252470491,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,5,0.25,1,-0.16942070948886057,1.2232908264918314,3.1411295130774066,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,5,0.25,2,-0.16970132830080129,1.2232908264918314,7.093668999811065,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,5,0.25,3,-0.16125930554442572,1.2232908264918314,6.470236833635302,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,5,0.25,4,-0.16728199497345908,1.2232908264918314,4.930075699935043,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,5,0.3,0,-0.16942070948886057,1.2232908264918314,3.146808252470491,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,5,0.3,1,-0.16942070948886057,1.2232908264918314,3.1338426659934067,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,5,0.3,2,-0.16970132830080129,1.2232908264918314,6.659612219820596,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,5,0.3,3,-0.16125930554442572,1.2232908264918314,6.016225945173196,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,5,0.3,4,-0.17133726435487878,1.2232908264918314,4.4855739711830775,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,5,0.35000000000000003,0,-0.16942070948886057,1.2232908264918314,3.146808252470491,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,5,0.35000000000000003,1,-0.16942070948886057,1.2232908264918314,3.114604140125401,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,5,0.35000000000000003,2,-0.16970132830080129,1.2232908264918314,6.383471392171467,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,5,0.35000000000000003,3,-0.15658851565068932,1.2232908264918314,5.7782252991227105,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,5,0.35000000000000003,4,-0.16589420070859728,1.2232908264918314,4.251182169158499,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,5,0.4,0,-0.16942070948886057,1.2232908264918314,3.146808252470491,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,5,0.4,1,-0.16942070948886057,1.2232908264918314,3.114604140125401,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,5,0.4,2,-0.16970132830080129,1.2232908264918314,6.1672712982939855,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,5,0.4,3,-0.15532088371388025,1.2232908264918314,5.528676956645796,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,5,0.4,4,-0.16387008814198756,1.2232908264918314,4.061827425563816,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,5,0.45,0,-0.16942070948886057,1.2232908264918314,3.146808252470491,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,5,0.45,1,-0.16942070948886057,1.2232908264918314,3.114604140125401,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,5,0.45,2,-0.16970132830080129,1.2232908264918314,5.716816688920755,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,5,0.45,3,-0.15374390435181035,1.2232908264918314,5.030182065358483,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,5,0.45,4,-0.16238327434395924,1.2232908264918314,3.7177862089016127,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,6,0.05,0,-0.1759473823909611,1.2232908264918314,2.7246335598001554,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,6,0.05,1,-0.1759473823909611,1.2232908264918314,2.7246335598001554,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,6,0.05,2,-0.167867977109378,1.2232908264918314,6.438943831482872,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,6,0.05,3,-0.15682136750498965,1.2232908264918314,5.950116018261972,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,6,0.05,4,-0.15820639920416082,1.2232908264918314,5.302709745541351,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,6,0.1,0,-0.1759473823909611,1.2232908264918314,2.7246335598001554,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,6,0.1,1,-0.1759473823909611,1.2232908264918314,2.7246335598001554,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,6,0.1,2,-0.167867977109378,1.2232908264918314,6.327650052170131,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,6,0.1,3,-0.15682136750498965,1.2232908264918314,5.728156865151695,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,6,0.1,4,-0.16387394778091405,1.2232908264918314,4.708571539945839,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,6,0.15000000000000002,0,-0.1759473823909611,1.2232908264918314,2.7246335598001554,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,6,0.15000000000000002,1,-0.1759473823909611,1.2232908264918314,2.7246335598001554,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,6,0.15000000000000002,2,-0.167867977109378,1.2232908264918314,6.610183342969286,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,6,0.15000000000000002,3,-0.15682136750498965,1.2232908264918314,5.980716863025478,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,6,0.15000000000000002,4,-0.16737656098550255,1.2232908264918314,4.615761708192657,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,6,0.2,0,-0.1759473823909611,1.2232908264918314,2.7246335598001554,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,6,0.2,1,-0.1759473823909611,1.2232908264918314,2.7176140348295914,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,6,0.2,2,-0.167867977109378,1.2232908264918314,6.635362004866957,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,6,0.2,3,-0.15682136750498965,1.2232908264918314,6.012531449007984,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,6,0.2,4,-0.16545131102195873,1.2232908264918314,4.20785782782531,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,6,0.25,0,-0.1759473823909611,1.2232908264918314,2.7246335598001554,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,6,0.25,1,-0.1759473823909611,1.2232908264918314,2.7176140348295914,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,6,0.25,2,-0.17619859706070634,1.2232908264918314,6.6612097753288495,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,6,0.25,3,-0.1643968308468282,1.2232908264918314,5.850913049625164,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,6,0.25,4,-0.1723667453769837,1.2232908264918314,4.05147641132569,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,6,0.3,0,-0.1759473823909611,1.2232908264918314,2.7246335598001554,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,6,0.3,1,-0.1759473823909611,1.2232908264918314,2.70661040272717,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,6,0.3,2,-0.17619859706070634,1.2232908264918314,6.207939430384671,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,6,0.3,3,-0.1643968308468282,1.2232908264918314,5.398698168213417,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,6,0.3,4,-0.17774548969322834,1.2232908264918314,3.6357422843491776,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,6,0.35000000000000003,0,-0.1759473823909611,1.2232908264918314,2.7246335598001554,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,6,0.35000000000000003,1,-0.1759473823909611,1.2232908264918314,2.682760555412059,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,6,0.35000000000000003,2,-0.17619859706070634,1.2232908264918314,5.9263344127424515,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,6,0.35000000000000003,3,-0.15793272392234764,1.2232908264918314,5.1733531639634105,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,6,0.35000000000000003,4,-0.17031121869344348,1.2232908264918314,3.4276744125292167,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,6,0.4,0,-0.1759473823909611,1.2232908264918314,2.7246335598001554,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,6,0.4,1,-0.1759473823909611,1.2232908264918314,2.682760555412059,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,6,0.4,2,-0.17619859706070634,1.2232908264918314,5.7234994595479005,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,6,0.4,3,-0.15617835250063342,1.2232908264918314,4.939537532996684,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,6,0.4,4,-0.16750055574205985,1.2232908264918314,3.2731545403096822,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,6,0.45,0,-0.1759473823909611,1.2232908264918314,2.7246335598001554,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,6,0.45,1,-0.1759473823909611,1.2232908264918314,2.682760555412059,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,6,0.45,2,-0.17619859706070634,1.2232908264918314,5.254796243865503,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,6,0.45,3,-0.15400551372563423,1.2232908264918314,4.431213079862032,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,6,0.45,4,-0.1654961345107489,1.2232908264918314,2.975280542768498,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,7,0.05,0,-0.20090398807999488,1.2232908264918314,3.161168334205855,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,7,0.05,1,-0.20090398807999488,1.2232908264918314,3.161168334205855,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,7,0.05,2,-0.18450407465386506,1.2232908264918314,7.482054414999885,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,7,0.05,3,-0.16240901702459107,1.2232908264918314,6.337234113389807,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,7,0.05,4,-0.1650266451309295,1.2232908264918314,5.162155258963741,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,7,0.1,0,-0.20090398807999488,1.2232908264918314,3.161168334205855,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,7,0.1,1,-0.20090398807999488,1.2232908264918314,3.161168334205855,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,7,0.1,2,-0.18450407465386506,1.2232908264918314,7.275913582829741,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,7,0.1,3,-0.16240901702459107,1.2232908264918314,5.866728175417576,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,7,0.1,4,-0.17541860757896716,1.2232908264918314,4.046400352076557,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,7,0.15000000000000002,0,-0.20090398807999488,1.2232908264918314,3.161168334205855,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,7,0.15000000000000002,1,-0.20090398807999488,1.2232908264918314,3.161168334205855,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,7,0.15000000000000002,2,-0.18450407465386506,1.2232908264918314,7.435446731122434,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,7,0.15000000000000002,3,-0.16240901702459107,1.2232908264918314,6.035080003210585,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,7,0.15000000000000002,4,-0.1815092999300862,1.2232908264918314,3.788568237396383,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,7,0.2,0,-0.20090398807999488,1.2232908264918314,3.161168334205855,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,7,0.2,1,-0.20090398807999488,1.2232908264918314,3.1453390492087694,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,7,0.2,2,-0.18450407465386506,1.2232908264918314,7.424206675292563,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,7,0.2,3,-0.16240901702459107,1.2232908264918314,6.088176452557507,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,7,0.2,4,-0.1776193216083267,1.2232908264918314,3.1633736753703516,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,7,0.25,0,-0.20090398807999488,1.2232908264918314,3.161168334205855,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,7,0.25,1,-0.20090398807999488,1.2232908264918314,3.1453390492087694,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,7,0.25,2,-0.20035609157120293,1.2232908264918314,7.477087698953397,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,7,0.25,3,-0.17673040066013712,1.2232908264918314,5.772692315687097,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,7,0.25,4,-0.18971900230144131,1.2232908264918314,2.98236733295459,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,7,0.3,0,-0.20090398807999488,1.2232908264918314,3.161168334205855,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,7,0.3,1,-0.20090398807999488,1.2232908264918314,3.1119551392829914,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,7,0.3,2,-0.20035609157120293,1.2232908264918314,6.834628231634284,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,7,0.3,3,-0.17673040066013712,1.2232908264918314,5.2240465144193395,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,7,0.3,4,-0.19872361692504395,1.2232908264918314,2.5932550842519664,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,7,0.35000000000000003,0,-0.20090398807999488,1.2232908264918314,3.161168334205855,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,7,0.35000000000000003,1,-0.20090398807999488,1.2232908264918314,3.0573041772825356,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,7,0.35000000000000003,2,-0.20035609157120293,1.2232908264918314,6.469041285383864,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,7,0.35000000000000003,3,-0.164235281267203,1.2232908264918314,5.009314316331986,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,7,0.35000000000000003,4,-0.18496078459909865,1.2232908264918314,2.431467621925527,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,7,0.4,0,-0.20090398807999488,1.2232908264918314,3.161168334205855,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,7,0.4,1,-0.20090398807999488,1.2232908264918314,3.0573041772825356,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,7,0.4,2,-0.20035609157120293,1.2232908264918314,6.252796960230374,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,7,0.4,3,-0.16082695938518823,1.2232908264918314,4.750378454398617,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,7,0.4,4,-0.1794918689396299,1.2232908264918314,2.312373629365577,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,7,0.45,0,-0.20090398807999488,1.2232908264918314,3.161168334205855,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,7,0.45,1,-0.20090398807999488,1.2232908264918314,3.0573041772825356,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,7,0.45,2,-0.20035609157120293,1.2232908264918314,5.592416732617576,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,7,0.45,3,-0.15667239647737505,1.2232908264918314,4.113266068388793,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,7,0.45,4,-0.17592186043583954,1.2232908264918314,2.067410707958383,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,8,0.05,0,-0.2075059324049579,1.2232908264918314,3.9044667040606544,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,8,0.05,1,-0.2075059324049579,1.2232908264918314,3.9044667040606544,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,8,0.05,2,-0.16627036511374182,1.2232908264918314,6.805761799466029,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,8,0.05,3,-0.11445780743949238,1.2232908264918314,4.130441532217146,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,8,0.05,4,-0.12216871264426021,1.2232908264918314,2.8672155813462328,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,8,0.1,0,-0.2075059324049579,1.2232908264918314,3.9044667040606544,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,8,0.1,1,-0.2075059324049579,1.2232908264918314,3.9044667040606544,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,8,0.1,2,-0.16627036511374182,1.2232908264918314,6.564609190750076,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,8,0.1,3,-0.11445780743949238,1.2232908264918314,3.2375622463553686,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,8,0.1,4,-0.14992907945699097,1.2232908264918314,1.3370747690680589,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,8,0.15000000000000002,0,-0.2075059324049579,1.2232908264918314,3.9044667040606544,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,8,0.15000000000000002,1,-0.2075059324049579,1.2232908264918314,3.9044667040606544,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,8,0.15000000000000002,2,-0.16627036511374182,1.2232908264918314,6.337402503694248,6.088057913082033
19,2019-01-01,0.7999999999999998,0.7000000000000002,8,0.15000000000000002,3,-0.11445780743949238,1.2232908264918314,3.7107129585133363,6.088057913082033
